	homograph	wordid	sentence	start	end
69	recount	recount_vrb	Many veterans can recount a conversion day or C-Day.	18.0	25.0
70	recount	recount_vrb	In the morning, Eli asked Samuel to honestly recount to him what he had been told by the Lord.	45.0	52.0
71	recount	recount_vrb	In Rupe's recount of this injury, he believes it happened in 1986 but he is in error.	10.0	17.0
72	recount	recount_vrb	In 1850, he published his first book, the California Sketches that recount his skeptical observations of the Gold Rush.	67.0	74.0
73	recount	recount_vrb	The Lavender Scare, directed by Josh Howard, was a documentary planned to recount the events of the Lavender Scare.	74.0	81.0
74	recount	recount_vrb	It is also a recount of the author's personal journey from disliking spiders to being fascinated by them.	13.0	20.0
75	recount	recount_vrb	Ethnohistoric sources recount the process of prismatic blade production.	22.0	29.0
76	recount	recount_vrb	Audiovisual materials and multimedia charts recount the history of the bridge's construction.	44.0	51.0
77	recount	recount_vrb	It is said that every Shia clerical family of note in Iraq had tales of torture and murder to recount.	94.0	101.0
78	recount	recount_vrb	"Mercedes (Amber Riley) and Sam (Chord Overstreet) separately recount their summer relationship to their friends, singing ""Summer Nights""."	61.0	68.0
79	recount	recount_vrb	History does not recount any incidents of cholera until the 19th century.	17.0	24.0
0	separate	separate_adj	Westisle receives its students from two separate intermediate schools, Merritt E. Callaghan Intermediate School and Hernewood Intermediate School.	40.0	48.0
1	separate	separate_adj	The station consists of two separate sections, one for each line, at the same level and 150 metres apart.	28.0	36.0
2	separate	separate_adj	He was transferred to command the 56th Army (initially a separate army) in late October.	57.0	65.0
3	separate	separate_adj	In this stream there are two targets, each of which requires a separate response.	63.0	71.0
4	separate	separate_adj	Twello was a separate municipality until 1818, when it was merged with Voorst.	13.0	21.0
5	separate	separate_adj	Subsequently, molecular phylogenetic studies demonstrated that Griffineae was a distinct and separate tribe.	93.0	101.0
6	separate	separate_adj	Harbor security was maintained by a completely separate command chain and did not operationally involve the port commander.	47.0	55.0
7	separate	separate_adj	There is a separate Governing Council consisting of academia and corporate leaders to advise the Board of Management.	11.0	19.0
8	separate	separate_adj	In the third form, class sizes are made smaller for the Sciences as three separate science courses are offered.	74.0	82.0
9	separate	separate_adj	Polaris began releasing promotional split seven-inch singles beginning in 2012 which were separate from the souvenir program guides.	90.0	98.0
10	separate	separate_adj	They later ruled if two separate inserts were used, it would conform to the rules.	24.0	32.0
11	separate	separate_adj	Works of certain international organisations also qualify for protection under separate provisions in the 1988 Act.	79.0	87.0
12	separate	separate_adj	"The Auto Academy still maintains its separate residence on Hanson St. and the ""old"" main building still sits unoccupied."	37.0	45.0
13	separate	separate_adj	As is tradition, the mosque has separate entrances and rooms for men and women.	32.0	40.0
14	separate	separate_adj	It also issued separate guidelines for foreign-funded payment institutions.	15.0	23.0
15	separate	separate_adj	It had separate Tx and Rx antennas, combined in Type 279M to single antenna operation.	7.0	15.0
16	separate	separate_adj	Separate parking fees must be paid for the park and the falls.	0.0	8.0
17	separate	separate_adj	It was considered a separate service from special delivery.	20.0	28.0
18	separate	separate_adj	Modern molecular evidence supports the recognition of Phaeonematoloma as an independent genus separate from Hypholoma and Pholiota.	94.0	102.0
19	separate	separate_adj	It has 19 separate general population housing units with 596 dormitory beds and 897 confined cell beds.	10.0	18.0
20	separate	separate_adj	He claimed they served as, and promoted, exactly the type of separate abolitionism he was fighting against.	61.0	69.0
21	separate	separate_adj	The DuPage Airport Authority owns 2,800 acres (1,100 ha) and operates four separate business units.	75.0	83.0
22	separate	separate_adj	Ambushed and aggressively attacked, these two companies were also pinned down in separate enclaves by the early afternoon.	81.0	89.0
23	separate	separate_adj	They have been classified as a separate phylum, Pogonophora, or as two phyla, Pogonophora and Vestimentifera.	31.0	39.0
24	separate	separate_adj	The European Community originally consisted of three separate Communities founded by treaty.	53.0	61.0
25	separate	separate_adj	The elementary school was last given separate accountability ratings in 2007.	37.0	45.0
26	separate	separate_adj	Molecular analyses have confirmed their identity as separate species and breeding experiments have shown that they do not produce hybrids.	52.0	60.0
27	separate	separate_adj	The wheel was sprung and had its own wheel housing, separate from the internal fuselage space.	52.0	60.0
28	separate	separate_adj	Jamia Nadwiyya is a residential campus having separate hostel facility for both boys and girls.	46.0	54.0
29	separate	separate_adj	Leftist uprisings and/or a separate peace by these States were feared.	27.0	35.0
30	separate	separate_adj	Traditionally, they have been divided into eleven separate series:Maynard's Reports, temp.	50.0	58.0
31	separate	separate_adj	"Avoca came from the Indian word, ""where separate waters come together""."	40.0	48.0
32	separate	separate_adj	Since 2008, four editions of two separate events have been organized each year.	33.0	41.0
33	separate	separate_adj	Over the years, there were three separate Methodist churches located within North Augusta.	33.0	41.0
34	separate	separate_adj	People from Our Lady's Nativity parish also have their own identity separate from people in the Confey parish.	68.0	76.0
35	separate	separate_adj	Originally specialising in eyewear, Arckiv eventually became a menswear label in 2010 after its eyewear division became a separate company.	122.0	130.0
36	separate	separate_adj	Separate local government began in 1890 when the Scunthorpe local board of health was formed.	0.0	8.0
37	separate	separate_adj	It is famous for its Italian Romanesque Revival architecture with a separate campanile (bell tower) and for its scenic location.	68.0	76.0
38	separate	separate_adj	The Institutes of the Law of Nations: a Treatise of the Jural Relations of Separate Political Communities.	75.0	83.0
39	separate	separate_adj	Other designs are three piece, the spindle is separate, but the bearing cups incorporate cheaply replaceable standard cartridge bearing units.	46.0	54.0
40	separate	separate_adj	In modern homes outside of France, such separate toilets typically contain a sink.	40.0	48.0
41	separate	separate_adj	In the 1990s, the M.A. programs usually lasting 5 years were replaced by separate 3-year bachelor's and 2-year master's programs.	73.0	81.0
42	separate	separate_adj	Voters were asked whether they approved of nine separate proposed amendments to the constitution, all of which were approved.	48.0	56.0
43	separate	separate_adj	The Channel Islands fall into two separate self-governing bailiwicks, the Bailiwick of Guernsey and the Bailiwick of Jersey.	34.0	42.0
44	separate	separate_adj	Lebel J rejected the lower courts' treatment of each claim in a patent as a separate invention.	76.0	84.0
45	separate	separate_adj	Most residents still consider it to have an identity separate from the rest of Pyeongtaek City.	53.0	61.0
46	separate	separate_adj	Through the early years of GAA in Drom and Inch, at times each side of the parish fielded separate teams.	90.0	98.0
47	separate	separate_adj	"Joy in the stage version:""See yourself in the mirror, you're separate from yourself."	61.0	69.0
48	separate	separate_adj	It became a separate civil parish in 1866.	12.0	20.0
49	separate	separate_adj	Oudheusden was a separate municipality until 1935, when it became part of Drunen.	17.0	25.0
50	separate	separate_adj	The purpose of a separate court is that its purpose is socio-legal reformation but not punishment.	17.0	25.0
51	separate	separate_adj	The papyrus contains 35 separate paragraphs relating to women's health, such as gynaecological diseases, fertility, pregnancy, and contraception.	24.0	32.0
52	separate	separate_adj	The company was formed as a separate entity in August 2006 under the leadership of president and CEO Michimasa Fujino.	28.0	36.0
53	separate	separate_adj	The documentation is maintained in a filing system separate from the SVS.	51.0	59.0
54	separate	separate_adj	However, there are separate rules applied to most banks.	19.0	27.0
55	separate	separate_adj	There is a high school for girls and a separate high school for boys.	39.0	47.0
56	separate	separate_adj	The station consists of three separate island platforms serving two tracks for each respective line.	30.0	38.0
57	separate	separate_adj	The school also has a separate junior wing for classes up to 5th standard.	22.0	30.0
58	separate	separate_adj	His numerous writings (seventy-six separate treatises) are for the most part historical studies on his own and other monasteries.	35.0	43.0
59	separate	separate_adj	They also approached soldiers before blowing themselves up in two separate attacks.	66.0	74.0
60	separate	separate_adj	In 1965, the Armed Forces Maintenance Corps (AFMC) was disbanded and broken up into three separate services.	90.0	98.0
61	separate	separate_adj	Permanent Me decided in March 2008 to disband go their separate ways.	55.0	63.0
62	separate	separate_adj	The tram is made up of four sections mounted on separate trucks, and alternate with three suspended sections.	48.0	56.0
63	separate	separate_adj	As The Woogie grew in popularity, the decision was made to create a separate event based on the stage.	68.0	76.0
64	separate	separate_adj	Laagblokland was a separate municipality between 1817 and 1857, when it merged with Ottoland.	19.0	27.0
65	separate	separate_adj	Ogilvy & Mather continued to operate D-A-Y as a separate division until 1988.	48.0	56.0
66	separate	separate_adj	Malappuram became a separate district in 1969.	20.0	28.0
67	separate	separate_adj	This has already yielded separate, complementary standards for symmetric multiprocessing, namely OpenMP.	25.0	33.0
68	separate	separate_adj	The school was opened in 1941 and originally consisted of two separate single sex secondary modern schools.	62.0	70.0
69	separate	separate_adj	Georgia 4-H has 5 separate 4-H Centers each with its own camping program.	18.0	26.0
70	separate	separate_adj	Salar Masud established his headquarters at Satrikh, and dispatched separate forces to capture Bahraich, Gopamau and Benares.	68.0	76.0
71	separate	separate_adj	While numerous 6502-based processors could do bank switching, they did this via separate logic.	80.0	88.0
72	separate	separate_adj	Three receivers would be used, each sending its output to a separate electron gun, aimed at its colored phosphor.	60.0	68.0
73	separate	separate_adj	Changes were made at ABC/ESPN for 1999, as the networks created separate crews for their IRL and CART broadcasts.	64.0	72.0
74	separate	separate_adj	It consists of the originally separate villages of Ober- and Unter-Berikon.	30.0	38.0
75	separate	separate_vrb	She also tries to separate Rian and Carol, who fall in love for each other.	18.0	26.0
76	separate	separate_vrb	"This kind of cortex, favoring more local connections between adjacent cortical regions, ""dismantles the world around us to separate representations."	123.0	131.0
77	separate	separate_vrb	The runic inscription does not separate the words from each other and the runes are short-twig runes.	31.0	39.0
78	separate	separate_vrb	Stationing 10,000 troops to separate American Indians and frontiersmen was one role.	28.0	36.0
79	separate	separate_vrb	There he falls prey to a scheming widow, and he and his wife separate.	61.0	69.0
80	separate	separate_adj	and you know there s part either as part of or separate from the uh bill fishing tournaments they usually have		
81	separate	separate_adj	well they must they must keep it separate if they have this date in		
82	separate	separate_adj	and then i buy the bibs separate		
83	separate	separate_adj	did did they separate them by age group		
84	separate	separate_adj	and he went to a a separate drug testing firm		
85	separate	separate_adj	and uh you know the type of facilities whether it s a shared room or two separate rooms that share uh a uh bathroom		
86	separate	separate_adj	i m not sure all what we <unk> going to have to do whether we have three separate containers		
87	separate	separate_adj	sometimes i put the cornstarch in a separate bowl		
88	separate	separate_adj	the city brought ought you know set <unk> separate trash cans		
89	separate	separate_adj	and my thirteen year old is pretty separate from her brother and sisters		
90	separate	separate_adj	like you have a separate account for that then		
91	separate	separate_adj	and someone else is n't going to take the time to put it in two separate bags		
92	separate	separate_adj	but then if you deteriorate um they have a separate section for those who need care you know all the time		
93	separate	separate_adj	and then how many a a freezer separate from		
94	separate	separate_adj	but i m getting two separate <unk> machines also		
95	separate	separate_adj	they have this day now that it s you know separate from the other trash pick up		
96	separate	separate_vrb	i really do n't understand that part on what they <unk> told you to separate everything		
97	separate	separate_vrb	and you separate your glass and paper and uh aluminum		
98	separate	separate_vrb	the law enforcement community uh uh you know has to has to separate the difference between somebody who is being set up in which uh grievous acts are done to uh to you know to get somebody into a a situation where they <unk> going to be guilty of of a crime		
99	separate	separate_vrb	separate them		
100	separate	separate_vrb	you know they really did separate them well		
101	separate	separate_vrb	and uh they try to get you to go ahead and separate it		
102	separate	separate_vrb	and that s real discouraging thinking you <unk> sitting there working to separate it		
103	separate	separate_vrb	uh there s too much labor involved i guess to separate the stuff		
104	separate	separate_vrb	we have a pilot program in arlington going on i think in the north part of the city where they are have people people separate the garbage as the trash as they put it out		
105	separate	separate_vrb	but i do get tired of having to separate paper you know		
106	separate	separate_vrb	and you know we separate everything out and then have to haul it up to a <unk> you know which is a real pain		
107	separate	separate_vrb	they separate them as they as they you know dump them		
108	separate	separate_vrb	uh around here we have a program where uh we we put out the the we separate the bottles and the cans and the plastic stuff from the newspapers		
109	separate	separate_vrb	and we have to separate our papers and our glass		
110	separate	separate_vrb	but in uh in the paper one you have to separate		
0	supplement	supplement_nou	Pearson has patents in the area of oil shale and tar sands recovery, lasers, holography and supplement formulations.	92.0	102.0
1	supplement	supplement_nou	Punctuation marks are to be used as shown in supplement two.	45.0	55.0
2	supplement	supplement_nou	"Although retired, the supplement described Field as ""Inspector Field,"" implying that he was still active in the force."	22.0	32.0
3	supplement	supplement_nou	These include Harpers, Times Literary Supplement, The Spectator, London Review of Books, The Nation, New Statesman and Society.	38.0	48.0
4	supplement	supplement_nou	"Neil Philip in the Times Literary Supplement called Eva ""one of the better books of a first-rate writer."	34.0	44.0
5	supplement	supplement_nou	In May, 1998, Gobar Times was first published as a supplement to DTE.	51.0	61.0
6	supplement	supplement_nou	It was published as a quarterly supplement in Xtra!	32.0	42.0
7	supplement	supplement_nou	Helm is described as one of the good deities that celestials can serve in the supplement Warriors of Heaven (1999).	78.0	88.0
8	supplement	supplement_nou	He is a semi-regular on Sky Sports 1's Sunday Supplement.	46.0	56.0
9	supplement	supplement_nou	Gray wrote a Supplement to the Pharmacopoeia, published in 1818 with several subsequent editions.	13.0	23.0
10	supplement	supplement_nou	The hell hound was introduced to the game in its first supplement, Greyhawk (1975).	55.0	65.0
11	supplement	supplement_nou	Tetrabasic zinc chloride (Simonkolleite), a zinc hydroxy mineral, is a new form of zinc nutrition supplement for animals.	98.0	108.0
12	supplement	supplement_nou	It later added a half tone broadsheet supplement in 1902.	38.0	48.0
13	supplement	supplement_nou	Southern Fulton School District received a $462,766 supplement for special education services in 2010.	52.0	62.0
14	supplement	supplement_nou	When published in 1938, Hussein, An Entertainment received a British review in the Times Literary Supplement.	98.0	108.0
15	supplement	supplement_nou	Jones had a weekly column in the magazine supplement of the Mail on Sunday.	42.0	52.0
16	supplement	supplement_nou	"Initially appearing on a UK promo 12"", it was made available as a download-only supplement to the 2009 Rio re-release."	80.0	90.0
17	supplement	supplement_nou	Before the 2004 reformulation, formulations contained ephedra, a supplement banned by the FDA in 2004.	65.0	75.0
18	supplement	supplement_nou	The Times Literary Supplement published a mostly positive review by author and editor Richard Davenport-Hines.	19.0	29.0
19	supplement	supplement_nou	He was introduced in the Races of Stone supplement book.	40.0	50.0
20	supplement	supplement_nou	The supplement is not collected on other trains on the route.	4.0	14.0
21	supplement	supplement_nou	King was one of the five botanists who compiled the 1961 Supplement to Colgan's Flora of the County Dublin.	57.0	67.0
22	supplement	supplement_nou	The final installment for November 1928 appeared as a supplement to The Bookman.	54.0	64.0
23	supplement	supplement_nou	It began as a supplement that still required the Cyberpunk 2020 rulebook, but the second edition became a standalone game.	14.0	24.0
24	supplement	supplement_nou	The making of fruit wines and dried fruits are an important supplement to agriculture.	60.0	70.0
25	supplement	supplement_nou	In 1938 the results were published in a supplement of the American Journal for Tropical Medicine (Strong 1938, Hissette 1938).	40.0	50.0
26	supplement	supplement_nou	Reese then contributed to USER'S Most Wanted, a villains supplement for the Godsend Agenda game belonging to Khepera Publishing.	57.0	67.0
27	supplement	supplement_nou	The Woodland Hills School District received a $3,351,401 supplement for special education services in 2010.	57.0	67.0
28	supplement	supplement_nou	The supplement comes in two parts either in the July, August, or September issue.	4.0	14.0
29	supplement	supplement_nou	These results suggests that AOM can be used a growth promoting supplement for N. oculata culture.	63.0	73.0
30	supplement	supplement_nou	There is also a monthly tabloid business supplement.	41.0	51.0
31	supplement	supplement_nou	The first library catalogue was printed in 1859 with a supplement to the catalog issued in 1866.	55.0	65.0
32	supplement	supplement_nou	Reading School District received a $9,265,619 supplement for special education services in 2010.	46.0	56.0
33	supplement	supplement_nou	Elves is a supplement for fantasy role-playing games published by Mayfair Games in 1983.	11.0	21.0
34	supplement	supplement_nou	Muslim protestors agitated against the supplement and the newspaper and staged a Rail-Roko at Mumbai Central railway station.	39.0	49.0
35	supplement	supplement_nou	The NNI's budget supplement proposed by the Obama administration for Fiscal Year 2015 provides $1.5 billion in requested funding.	17.0	27.0
36	supplement	supplement_nou	The 1934 edition included 6,900 roots, while Waringhien's supplement added an extra 966.	58.0	68.0
37	supplement	supplement_nou	The Tome and Blood supplement introduced the stirge familiar for use as a wizard's familiar.	19.0	29.0
38	supplement	supplement_nou	The philosopher of language Stephen Neale has also argued against Professor Smith's claim in the Times Literary Supplement.	112.0	122.0
39	supplement	supplement_nou	This was in a review of a supplement by Dugald Stewart to the Encyclopaedia Britannica.	26.0	36.0
40	supplement	supplement_nou	As a supplement it is used to treat and prevent vitamin A deficiency, especially that which is resulting in xerophthalmia.	5.0	15.0
41	supplement	supplement_nou	Spirulina is also a rich source and can serve as a dietary supplement.	59.0	69.0
42	supplement	supplement_nou	The Banking Act was a supplement to the previous acts related to banking.	22.0	32.0
43	supplement	supplement_nou	Ellwood City Area School District received a $1,281,263 supplement for special education services in 2010.	56.0	66.0
44	supplement	supplement_nou	It included with its new entries material from both the original volume and the supplement.	80.0	90.0
45	supplement	supplement_nou	The Times Literary Supplement said it was 'impressive.	19.0	29.0
46	supplement	supplement_nou	Hunting and fishing were initially an important supplement, but lost a lot of their significance over time.	48.0	58.0
47	supplement	supplement_nou	It is the only one of the sixteen works in the 1700 supplement to still be sung today.	52.0	62.0
48	supplement	supplement_nou	He has contributed regularly to the Times Educational Supplement.	54.0	64.0
49	supplement	supplement_nou	Three books were books of the year in The Observer, Times Literary Supplement and the Independent.	67.0	77.0
50	supplement	supplement_nou	Additionally, use of cranberry juice or cranberry supplement appears to be ineffective in prevention and treatment in this population.	50.0	60.0
51	supplement	supplement_nou	In addition, D. Appleton & Company claimed that the 4 volume supplement used material from Appletons' Cyclopaedia of American Biography.	61.0	71.0
52	supplement	supplement_nou	Istus is described as one of the good deities that celestials can serve in the supplement Warriors of Heaven (1999).	79.0	89.0
53	supplement	supplement_vrb	The IJA's need to supplement their tank units with artillery led to a need for self-propelled guns (SPGs).	18.0	28.0
54	supplement	supplement_vrb	Grants can provide an opportunity to supplement school funding without raising local taxes.	37.0	47.0
55	supplement	supplement_vrb	Tusk shells live in seafloor sediment, feeding on microscopic organisms; some supplement their diet of zooplankton with vegetable matter.	78.0	88.0
56	supplement	supplement_vrb	The 2007 season started with the addition of several league-owned expansion teams, primarily to supplement games with the returning teams.	96.0	106.0
57	supplement	supplement_vrb	It will supplement the Russian-built Elektron system operating in the Zvezda module.	8.0	18.0
58	supplement	supplement_vrb	After selection, the students are taught to supplement their training in French language and civilization.	44.0	54.0
59	supplement	supplement_vrb	Most people also have small subsistence farms to supplement their irregular salaries.	49.0	59.0
60	supplement	supplement_vrb	Carucage was an attempt to secure new sources of revenue to supplement existing sources of income.	60.0	70.0
61	supplement	supplement_vrb	It should be rather used to support non-repudiation or to supplement more traditional services concerning paperless document environments.	58.0	68.0
62	supplement	supplement_vrb	To supplement the income from his farm, Partridge also sold life insurance.	3.0	13.0
63	supplement	supplement_vrb	The book uses developer interviews to tell the era's story so as to supplement rather than reproduce the film's narrative.	68.0	78.0
64	supplement	supplement_vrb	Gokwe Town Council also owns a restaurant and beer gardens to supplement its revenue base.	62.0	72.0
65	supplement	supplement_vrb	Her career as a writer began to supplement income from singing.	32.0	42.0
66	supplement	supplement_vrb	"The Excelsior required eight passes to supplement the main ""beauty pass"", the Enterprise six."	39.0	49.0
67	supplement	supplement_vrb	It is intended to supplement the UK State Pension.	18.0	28.0
68	supplement	supplement_vrb	Housing vouchers are provided to low-income residents to pay to private landlords to supplement rent.	85.0	95.0
69	supplement	supplement_vrb	It holds to the principle that government activity should supplement but not supplant communal action by citizens.	58.0	68.0
70	supplement	supplement_vrb	Gilt bronze nails supplement the wooden tenon joints.	18.0	28.0
71	supplement	supplement_vrb	The Knowledge Center has a collection of over 21000 books that supplement the VTU curriculum.	63.0	73.0
72	supplement	supplement_vrb	Consequently, students supplement the traditional academics and athletics with a healthy balance of aesthetic activities.	23.0	33.0
73	supplement	supplement_vrb	It is intended to supplement, and ultimately replace traditional Internet Routing protocols.	18.0	28.0
74	supplement	supplement_vrb	The four ships were constructed to supplement four smaller vessels built decades earlier at British shipyards.	35.0	45.0
75	supplement	supplement_vrb	According to Wedu, mentors supplement their leadership skills through the Learning Objectives in the Mentorship Program.	27.0	37.0
76	supplement	supplement_vrb	In 2007, Wishnatzki Farms entered into the strawberry processing business and opened a processing facility to supplement outsourced production capacity.	110.0	120.0
77	supplement	supplement_vrb	Arden Academy suggested that students read the series in order to supplement their geography coursework.	66.0	76.0
78	supplement	supplement_vrb	Grants have provided an opportunity to supplement school funding without raising local taxes.	39.0	49.0
0	suspect	suspect_adj-nou	As a whole the system began to break down, the loyalty of the Jannissaries became increasingly suspect.	95.0	102.0
1	suspect	suspect_adj-nou	To prove his innocence and satisfy his own curiosity, Di Shen gets involved in the case to identify the suspect.	104.0	111.0
2	suspect	suspect_adj-nou	His book, Tattoos, reflects his experience as being a murder suspect.	61.0	68.0
3	suspect	suspect_adj-nou	It was produced by music engineer Johnny Lima and was recorded at Suspect Studios, San Jose, California.	66.0	73.0
4	suspect	suspect_adj-nou	Ben Loyd-Holmes as Private John Leary, the first suspect in the Ripper case.	49.0	56.0
5	suspect	suspect_adj-nou	The authorities consider him the main witness and the prime suspect in the murder of his wife and four children.	60.0	67.0
6	suspect	suspect_adj-nou	Paul Begg only dealt with Chapman briefly, and evidently did not regard him as a serious suspect.	89.0	96.0
7	suspect	suspect_adj-nou	The verdict of race judge, John Phelps, is suspect because he was reportedly over 70 and blind in one eye.	43.0	50.0
8	suspect	suspect_adj-nou	"Will Jr. enacts the reverse of the routine in mime in the woods, ""following his suspect closely"" like Sherlock Jr.."	80.0	87.0
9	suspect	suspect_adj-nou	The author's credibility and the text's reliability became suspect, then, for both Catholic and Anglican Church defenders.	59.0	66.0
10	suspect	suspect_adj-nou	The students produced four affidavits and a videotaped statement that attributed guilt for the crime to another suspect.	112.0	119.0
11	suspect	suspect_adj-nou	Police identified a suspect in the killing, her boyfriend at the time : Zhang Long from the city of Dalian.	20.0	27.0
12	suspect	suspect_adj-nou	He was consumed with the murders of Jack the Ripper and even became a suspect.	70.0	77.0
13	suspect	suspect_adj-nou	He then held a news conference, falsely announcing that the police had narrowed the suspect pool down to 20 men.	84.0	91.0
14	suspect	suspect_adj-nou	Prime Suspect 4 through 7 were co-produced by WGBH Boston for its Masterpiece Mystery anthology series.	6.0	13.0
15	suspect	suspect_adj-nou	"British Film InstitutePrime Suspect Character-list on TV.com""A Royal Scandal (TV Movie 1997)""."	28.0	35.0
16	suspect	suspect_adj-nou	On the same day, Palacio stated there were 108 suspect cases in the country.	47.0	54.0
17	suspect	suspect_adj-nou	Correspondents say Tiger Memon owned a restaurant in Mumbai and was allegedly closely associated with Dawood Ibrahim, the chief suspect.	128.0	135.0
18	suspect	suspect_adj-nou	Police ruled Melvin out as a suspect when nearly 200 people confirmed that Melvin was in fact at work.	29.0	36.0
19	suspect	suspect_adj-nou	The FBI also had information that Adams was a contributing member of a suspect Japanese propaganda magazine.	71.0	78.0
20	suspect	suspect_adj-nou	Ricky took pictures of Heather kissing Adam Newman (Michael Muhney), a key suspect in Sharon's case.	75.0	82.0
21	suspect	suspect_adj-nou	Stopping someone means holding the suspect while waiting for the arrival of the police.	35.0	42.0
22	suspect	suspect_adj-nou	As Rojas chatted with the suspect, he was shot four times and killed.	26.0	33.0
23	suspect	suspect_adj-nou	Mouloud Sihali (born March 1976 in Algeria) was a suspect in the Wood Green ricin plot.	50.0	57.0
24	suspect	suspect_adj-nou	His fiance urges him to pursue the suspect in hope that he will gain recognition.	35.0	42.0
25	suspect	suspect_adj-nou	He was released a day later but remained a suspect over alleged defamation of the president.	43.0	50.0
26	suspect	suspect_adj-nou	Terror suspect kept visa to avoid tipping off larger investigation.	7.0	14.0
27	suspect	suspect_adj-nou	The suspect, James Boulware, died after being struck by sniper fire from Dallas SWAT officers.	4.0	11.0
28	suspect	suspect_adj-nou	Yu becomes the murder suspect and is immediately arrested.	22.0	29.0
29	suspect	suspect_adj-nou	He runs out of the garage on foot and becomes the prime suspect in a murder case.	56.0	63.0
30	suspect	suspect_adj-nou	When he comes to, his boyfriend Stephen (Gale Harold) has been murdered, and Dusty is the prime suspect.	96.0	103.0
31	suspect	suspect_adj-nou	FBI agents contacted him and, with his photographs, were able to identify a suspect.	76.0	83.0
32	suspect	suspect_adj-nou	Agents question whether airliner-bomb suspect had help.	38.0	45.0
33	suspect	suspect_adj-nou	However, the Commonwealth Government maintained that the treaty only applies after a suspect is charged.	85.0	92.0
34	suspect	suspect_adj-nou	Gabrion's whereabouts were unknown, but he quickly became a prime suspect in her death.	66.0	73.0
35	suspect	suspect_adj-nou	The Aviation Commissioner, Xu Peigen (徐培根), who was also a BSS member, was the primary suspect.	93.0	100.0
36	suspect	suspect_adj-nou	The police identified the suspect as a 29-year-old man from Guizhou Province named Zhou Xingbai (周兴柏).	26.0	33.0
37	suspect	suspect_adj-nou	"Thus, the charging documents for a suspect charged with murder would be inscribed with ""PC 187(a)"" or just ""PC 187."""	35.0	42.0
38	suspect	suspect_adj-nou	Schuster sends Corky to put the suspect in jail.	32.0	39.0
39	suspect	suspect_adj-nou	The police-released image of the suspect was widely shared on social media and broadcast on national television.	33.0	40.0
40	suspect	suspect_adj-nou	30 more were injured, including a suspect who was alleged to be part of the attackers, a 9-year-old boy.	34.0	41.0
41	suspect	suspect_adj-nou	Susan Parker was loosely based upon Helen Mirren's character in Prime Suspect.	70.0	77.0
42	suspect	suspect_adj-nou	Taber then asked him why he thought that he would be considered a suspect.	66.0	73.0
43	suspect	suspect_adj-nou	Amatuna was later a suspect in the murders of Powers supporters Harry Raimondi and Gaetano Esposito.	20.0	27.0
44	suspect	suspect_adj-nou	Hanna becomes a suspect in Mona's murder, and is arrested after her blood is found on Mona's clothes.	16.0	23.0
45	suspect	suspect_adj-nou	Third, the focus shifts to the identity of the suspect, and actions taken to apprehend the perpetrator.	47.0	54.0
46	suspect	suspect_adj-nou	Both were considered suspect by ideological conservatives within the Republican Party.	21.0	28.0
47	suspect	suspect_adj-nou	The police are looking for Paul Sothern, the prime suspect.	51.0	58.0
48	suspect	suspect_adj-nou	He prepared the fat partridge in spiced wine sauce, and was the first suspect to be cleared.	70.0	77.0
49	suspect	suspect_adj-nou	Right after the shooting, the suspect fled the house after realizing he had run out of ammunition.	30.0	37.0
50	suspect	suspect_adj-nou	After the 1947 murder of American woman Elizabeth Short, a.k.a. the Black Dahlia, police came to consider Hodel a suspect.	114.0	121.0
51	suspect	suspect_adj-nou	Steve is the prime suspect and is arrested but Phil, knowing Steve is innocent, confronts the real culprit, Lisa.	19.0	26.0
52	suspect	suspect_adj-nou	Sanchez is also a suspect in an ongoing investigation for the murder of a 15-year-old girl in 1985.	18.0	25.0
53	suspect	suspect_adj-nou	He must decide how far he can go guarding this suspect who is hated to death by everyone.	47.0	54.0
54	suspect	suspect_adj-nou	He proves Solomon's innocence, but a new piece of evidence places Athena as the prime suspect.	86.0	93.0
55	suspect	suspect_adj-nou	At first there is a hands down suspect, Jamal Deschamps, who was found at the scene of the crime.	31.0	38.0
56	suspect	suspect_adj-nou	He denied any involvement, claiming that he donated the sweatshirt to charity and was cleared as a suspect.	99.0	106.0
57	suspect	suspect_adj-nou	Who was the main suspect of the hostage?	17.0	24.0
58	suspect	suspect_vrb	Candy begins to suspect Patrick is the killer.	16.0	23.0
59	suspect	suspect_vrb	"An approach one might not suspect from a channel that is named ""History""."	26.0	33.0
60	suspect	suspect_vrb	As with Mystique, you suspect that some aspects of her behavior may have their roots in an actual psychosis.	22.0	29.0
61	suspect	suspect_vrb	William does not suspect them of murder though, since Dulcinites target wealthy bishops, not poor monks.	17.0	24.0
62	suspect	suspect_vrb	His old fashioned Hep wife doesn't suspect anything.	35.0	42.0
63	suspect	suspect_vrb	They suspect something is amiss, as the body has no name, no origin that they have access to.	5.0	12.0
64	suspect	suspect_vrb	Authorities now suspect that Tipton rigged drawings in at least four states.	16.0	23.0
65	suspect	suspect_vrb	Other incidents occurred, though some suspect that Jones himself may have been involved in at least some of them.	38.0	45.0
66	suspect	suspect_vrb	Long was well known for eccentric behavior, leading some to suspect that he suffered from bipolar disorder.	60.0	67.0
67	suspect	suspect_vrb	Garibaldi comes to suspect Del Varner might have been involved in Kosh's poisoning.	19.0	26.0
