homograph	wordid	sentence
supplement	supplement_vrb	If we want to supplement Article 191 of the Treaty, and the Commission is to present a proposal to the IGC to that effect, then it must be possible to deal with this at the IGC and ultimately to supplement the Treaty if we are to make progress on the subject of European political parties.
supplement	supplement_vrb	I would particularly like to welcome the emphasis placed in this document on the need to supplement development cooperation with specific measures which could trigger sustainable, inclusive growth in this region.
supplement	supplement_vrb	Secondly, these problems reveal the need for the establishment of integrated European rapid response forces to supplement the capacity of nations facing such disasters.
supplement	supplement_vrb	The energy services directive is intended to supplement the directive on emissions trading by directing savings measures to areas beyond its scope and to continue the energy savings process among end-users.
supplement	supplement_vrb	Many of the amendments are designed to supplement and clarify the text.
supplement	supplement_vrb	Our role is to support and supplement the action of Member States.
supplement	supplement_vrb	Community activities must supplement one another and must be harmonised.
supplement	supplement_vrb	After all, it is the task of the strategic guidelines to supplement the Regulation governing the Structural Funds and to support the national and regional authorities in programme planning.
supplement	supplement_vrb	Today's convention, Convention 188, will thus amend, supplement and revise the previous conventions.
supplement	supplement_vrb	As a supplement to what I have already said, I shall quote a representative of Marie Stopes International, which I did not have time to read out fully yesterday.
supplement	supplement_vrb	The first issue is the Convention, which will have to supplement the Charter of Fundamental Rights, promoting the Community method and the federalist approach as a guarantee of political democracy, economic integration and social cohesion.
supplement	supplement_vrb	We do not want to amend or abolish collective responsibility in principle but we would like to supplement it accordingly.
supplement	supplement_vrb	Neither must we forget the need for health protection to supplement the social protection offered to people who are often worn out by their state of extreme weakness.
supplement	supplement_vrb	In essence, the only thing that need be done is to supplement the existing rules.
supplement	supplement_vrb	These areas supplement the Lisbon programme' s economic and social objectives.
supplement	supplement_vrb	It should be recalled that the policy of cohesion, aimed at favouring the adaptation of the structurally weak regions, will supplement the single market by offsetting the negative effects produced by the rules of an open market and seeking to reduce the differences in income between the states.
supplement	supplement_vrb	We shall be voting in favour of the amendments seeking to supplement the report by giving it a more political, more positive slant, and we shall naturally withhold our vote if the main amendments are rejected.
supplement	supplement_vrb	LEADER+ should supplement already existing programmes, avoid overlaps and duplication of financing and thus contribute to a process of development which is as comprehensive as possible.
supplement	supplement_vrb	The most important task, Mr Aznar, is to supplement the euro in the economic and social fields.
supplement	supplement_vrb	The truth is that it is not an attempt to supplement state pension schemes, but rather to gradually empty them of all substance.
suspect	suspect_adj-nou	As a whole the system began to break down, the loyalty of the Jannissaries became increasingly suspect.
suspect	suspect_adj-nou	To prove his innocence and satisfy his own curiosity, Di Shen gets involved in the case to identify the suspect.
suspect	suspect_adj-nou	His book, Tattoos, reflects his experience as being a murder suspect.
suspect	suspect_adj-nou	It was produced by music engineer Johnny Lima and was recorded at Suspect Studios, San Jose, California.
suspect	suspect_adj-nou	Ben Loyd-Holmes as Private John Leary, the first suspect in the Ripper case.
suspect	suspect_adj-nou	The authorities consider him the main witness and the prime suspect in the murder of his wife and four children.
suspect	suspect_adj-nou	Paul Begg only dealt with Chapman briefly, and evidently did not regard him as a serious suspect.
suspect	suspect_adj-nou	The verdict of race judge, John Phelps, is suspect because he was reportedly over 70 and blind in one eye.
suspect	suspect_adj-nou	"Will Jr. enacts the reverse of the routine in mime in the woods, ""following his suspect closely"" like Sherlock Jr.."
suspect	suspect_adj-nou	The author's credibility and the text's reliability became suspect, then, for both Catholic and Anglican Church defenders.
suspect	suspect_adj-nou	The students produced four affidavits and a videotaped statement that attributed guilt for the crime to another suspect.
suspect	suspect_adj-nou	Police identified a suspect in the killing, her boyfriend at the time : Zhang Long from the city of Dalian.
suspect	suspect_adj-nou	He was consumed with the murders of Jack the Ripper and even became a suspect.
suspect	suspect_adj-nou	He then held a news conference, falsely announcing that the police had narrowed the suspect pool down to 20 men.
suspect	suspect_adj-nou	Prime Suspect 4 through 7 were co-produced by WGBH Boston for its Masterpiece Mystery anthology series.
suspect	suspect_adj-nou	"British Film InstitutePrime Suspect Character-list on TV.com""A Royal Scandal (TV Movie 1997)""."
suspect	suspect_adj-nou	On the same day, Palacio stated there were 108 suspect cases in the country.
suspect	suspect_adj-nou	Correspondents say Tiger Memon owned a restaurant in Mumbai and was allegedly closely associated with Dawood Ibrahim, the chief suspect.
suspect	suspect_adj-nou	Police ruled Melvin out as a suspect when nearly 200 people confirmed that Melvin was in fact at work.
suspect	suspect_adj-nou	The FBI also had information that Adams was a contributing member of a suspect Japanese propaganda magazine.
suspect	suspect_adj-nou	Ricky took pictures of Heather kissing Adam Newman (Michael Muhney), a key suspect in Sharon's case.
suspect	suspect_adj-nou	Stopping someone means holding the suspect while waiting for the arrival of the police.
suspect	suspect_adj-nou	As Rojas chatted with the suspect, he was shot four times and killed.
suspect	suspect_adj-nou	Mouloud Sihali (born March 1976 in Algeria) was a suspect in the Wood Green ricin plot.
suspect	suspect_adj-nou	His fiance urges him to pursue the suspect in hope that he will gain recognition.
suspect	suspect_adj-nou	He was released a day later but remained a suspect over alleged defamation of the president.
suspect	suspect_adj-nou	Terror suspect kept visa to avoid tipping off larger investigation.
suspect	suspect_adj-nou	The suspect, James Boulware, died after being struck by sniper fire from Dallas SWAT officers.
suspect	suspect_adj-nou	Yu becomes the murder suspect and is immediately arrested.
suspect	suspect_adj-nou	He runs out of the garage on foot and becomes the prime suspect in a murder case.
suspect	suspect_adj-nou	When he comes to, his boyfriend Stephen (Gale Harold) has been murdered, and Dusty is the prime suspect.
suspect	suspect_adj-nou	FBI agents contacted him and, with his photographs, were able to identify a suspect.
suspect	suspect_adj-nou	Agents question whether airliner-bomb suspect had help.
suspect	suspect_adj-nou	However, the Commonwealth Government maintained that the treaty only applies after a suspect is charged.
suspect	suspect_adj-nou	Gabrion's whereabouts were unknown, but he quickly became a prime suspect in her death.
suspect	suspect_adj-nou	The Aviation Commissioner, Xu Peigen (徐培根), who was also a BSS member, was the primary suspect.
suspect	suspect_adj-nou	The police identified the suspect as a 29-year-old man from Guizhou Province named Zhou Xingbai (周兴柏).
suspect	suspect_adj-nou	"Thus, the charging documents for a suspect charged with murder would be inscribed with ""PC 187(a)"" or just ""PC 187."""
suspect	suspect_adj-nou	Schuster sends Corky to put the suspect in jail.
suspect	suspect_adj-nou	The police-released image of the suspect was widely shared on social media and broadcast on national television.
suspect	suspect_adj-nou	30 more were injured, including a suspect who was alleged to be part of the attackers, a 9-year-old boy.
suspect	suspect_adj-nou	Susan Parker was loosely based upon Helen Mirren's character in Prime Suspect.
suspect	suspect_adj-nou	Taber then asked him why he thought that he would be considered a suspect.
suspect	suspect_adj-nou	Amatuna was later a suspect in the murders of Powers supporters Harry Raimondi and Gaetano Esposito.
suspect	suspect_adj-nou	Hanna becomes a suspect in Mona's murder, and is arrested after her blood is found on Mona's clothes.
suspect	suspect_adj-nou	Third, the focus shifts to the identity of the suspect, and actions taken to apprehend the perpetrator.
suspect	suspect_adj-nou	Both were considered suspect by ideological conservatives within the Republican Party.
suspect	suspect_adj-nou	The police are looking for Paul Sothern, the prime suspect.
suspect	suspect_adj-nou	He prepared the fat partridge in spiced wine sauce, and was the first suspect to be cleared.
suspect	suspect_adj-nou	Right after the shooting, the suspect fled the house after realizing he had run out of ammunition.
suspect	suspect_adj-nou	After the 1947 murder of American woman Elizabeth Short, a.k.a. the Black Dahlia, police came to consider Hodel a suspect.
suspect	suspect_adj-nou	Steve is the prime suspect and is arrested but Phil, knowing Steve is innocent, confronts the real culprit, Lisa.
suspect	suspect_adj-nou	Sanchez is also a suspect in an ongoing investigation for the murder of a 15-year-old girl in 1985.
suspect	suspect_adj-nou	He must decide how far he can go guarding this suspect who is hated to death by everyone.
suspect	suspect_adj-nou	He proves Solomon's innocence, but a new piece of evidence places Athena as the prime suspect.
suspect	suspect_adj-nou	At first there is a hands down suspect, Jamal Deschamps, who was found at the scene of the crime.
suspect	suspect_adj-nou	He denied any involvement, claiming that he donated the sweatshirt to charity and was cleared as a suspect.
suspect	suspect_adj-nou	Who was the main suspect of the hostage?
suspect	suspect_vrb	Candy begins to suspect Patrick is the killer.
suspect	suspect_vrb	"An approach one might not suspect from a channel that is named ""History""."
suspect	suspect_vrb	As with Mystique, you suspect that some aspects of her behavior may have their roots in an actual psychosis.
suspect	suspect_vrb	William does not suspect them of murder though, since Dulcinites target wealthy bishops, not poor monks.
suspect	suspect_vrb	His old fashioned Hep wife doesn't suspect anything.
suspect	suspect_vrb	They suspect something is amiss, as the body has no name, no origin that they have access to.
suspect	suspect_vrb	Authorities now suspect that Tipton rigged drawings in at least four states.
suspect	suspect_vrb	Other incidents occurred, though some suspect that Jones himself may have been involved in at least some of them.
suspect	suspect_vrb	Long was well known for eccentric behavior, leading some to suspect that he suffered from bipolar disorder.
suspect	suspect_vrb	Garibaldi comes to suspect Del Varner might have been involved in Kosh's poisoning.
suspect	suspect_vrb	The kids suspect Mayor Davis' chauffeur; it's up to Billy (in a chicken costume) to catch the real crook.
suspect	suspect_vrb	April tells Math about her grandfather, Sullivan Davis, and he begins to suspect that he is The First Zombie.
suspect	suspect_vrb	Behind the facade, one might suspect a terminus, but that is not the case in Basel.
suspect	suspect_vrb	Sam starts to suspect his neighbors and gets obsessed with WiFi-rays.
suspect	suspect_vrb	When Peyton starts receiving strange e-mails from someone named WATCHMEWATCHU, she begins to suspect that it is Ellie.
suspect	suspect_vrb	Johnny and Andy suspect Matthew did so, due to his obsession with Jennifer, but they don't know where he is.
suspect	suspect_vrb	They gave no reason to suspect the existence of a new distinctive group of dinosaurs.
suspect	suspect_vrb	When does the reader first suspect the murderer?
suspect	suspect_vrb	When the affected individual is younger than 40, doctors suspect an underlying cause such as multiple sclerosis.
suspect	suspect_vrb	She seems to suspect that her husband is not the same person after the siblings swap.
suspect	suspect_vrb	There is reason to suspect that Dunan was Roolwer's antecessor in the Isles.
suspect	suspect_vrb	In this movie, a man with the ability to see ghosts begins to suspect that his wife may be possessed.
suspect	suspect_vrb	I suspect the answer is somewhere around the first and second options, but we are not at this stage dealing with the legislative proposal.
suspect	suspect_vrb	I suspect that Mrs Georgieva's statement would have been the same two weeks ago, before these events.
suspect	suspect_vrb	I will therefore ask you again: when Mr Oettinger says 'We suspect that some of the plants currently connected to the network will not survive the stress tests', I interpret this to mean that you are aware that safety at these plants is so poor that they will not meet the criteria.
suspect	suspect_vrb	I suspect these abuses are now being covered up.
suspect	suspect_vrb	I suspect that legislation is not going to stop that from occurring!
suspect	suspect_vrb	Nevertheless, superficial and imprecise wording leads one to suspect that this work has not been brought to a conclusion.
suspect	suspect_vrb	I suspect it is because they have picked up our trade.
suspect	suspect_vrb	I suspect that the underlying reason for the use of this system in Italy is that following Slovenia’s accession to the EU, the volume of customs services in connection with transit goods haulage has been halved.
suspect	suspect_vrb	I want to respond to the motion for a resolution, not least since I suspect that in it are the bones of the discussion that we will be having between the Union's institutions on CFSP over the coming years.
suspect	suspect_vrb	We have reason to suspect that the same might happen in Guinea, although we all hope that things will be different this time, that events will take a turn for the better and that the outcome will be more positive.
suspect	suspect_vrb	The real answer, I suspect, is no, it will not, because it will end up in the Court of Justice with a lot of doubts and, possibly, no directive at all at the end of it.
suspect	suspect_vrb	I suspect the Commissioner agrees, otherwise he would not have given tacit approval tonight to Mr Cunningham's actions.
suspect	suspect_vrb	I suspect that Mr Sarkozy would describe himself, following this experience of the financial crisis, as a Keynesian.
suspect	suspect_vrb	I suspect that the Council is really planning to use it only for micro-projects - a bit of awareness-raising and a few information campaigns - which stands in stark contrast to the very clearly stated ambitions that we have for it.
suspect	suspect_vrb	Nonetheless, I suspect that maintaining, as you do, that the situation in Bosnia-Herzegovina is worse than that in Kosovo does not reflect majority opinion in the Union.
suspect	suspect_vrb	If we then still suspect them, it is the job of the security services to follow up on that at a later date.
suspect	suspect_vrb	I suspect that if we had a questionnaire about it, most of you would have no idea what those obligations are.
suspect	suspect_vrb	I suspect he may be tempted just to take the bulb out.
suspect	suspect_vrb	I suspect he may be tempted just to take the bulb out.
suspect	suspect_vrb	I also sometimes suspect that this debate on better lawmaking is intended to distract us from our real functions as legislators and to serve as a pretext for inaction on the part of those who legislate for the Community or for better regulation meaning deregulation.
suspect	suspect_vrb	However, we in the Alleanza Nazionale condemn the fact that the elections were not all together regular and suspect that the international community proved so indulgent only because it was the left that won.
suspect	suspect_vrb	I suspect it will not increase it by a single euro.
suspect	suspect_vrb	I suspect that part of the reason for Turkey's total over-reaction to the conclusions of the Luxembourg Summit was that it has been encouraged by some American politicians, at least, to believe that it would get more out of the European Union.
suspect	suspect_vrb	Many people suspect that money from his party's members have been used for personal gain.
suspect	suspect_vrb	Instead, I suspect the European Parliament is once again using a sledgehammer to miss the nut.
suspect	suspect_vrb	I suspect that the agreement reached at the end of the last term in office by means of co-decision, with the Committee on Development responsible for the main report, has been modified unilaterally.
upset	upset_nou	In the 33rd round, Corinthians lost against América-MG, in a great upset.
upset	upset_nou	Bad employees aren't upset about this, because they get a free ride from the hard work of the good employees.
upset	upset_nou	Since the product was used only externally, there was no risk of stomach upset.
upset	upset_nou	Back at their camp, they see a blonde woman upset over their dead gators.
upset	upset_nou	Libby and Drew break up, but Steph is upset when Drew admits he still loves Libby.
upset	upset_nou	Duncan attempts to kiss Susanna, but she moves away, which makes him become even more upset.
upset	upset_nou	He is very upset as he had said he wanted to ask her that even before she was his tutor.
upset	upset_nou	Finkel was said to be very upset by this state of affairs.
upset	upset_nou	Naomi reiterates that she's doing the right thing, though she seems to be upset about what she's done.
upset	upset_nou	Leilene got upset but tried not to cry so she would not look emotional.
upset	upset_nou	Will liberals be upset with Tim Kaine?
upset	upset_nou	Marshall becomes desperate, and Lily says he's really upset about not getting a new job.
upset	upset_nou	Balarama was upset that they had been excluded for the marriage of their cousin Mitravinda.
upset	upset_nou	The Michigan Stadium crowd, sensing a major upset, began screaming and chanting.
upset	upset_nou	In the Disney version, she is upset with Tiger Lily that Peter rescued.
upset	upset_nou	Even the tabloid owner Dada (Rajpal Yadav) is upset with Jai and disapproves his idea of unraveling the truth.
upset	upset_nou	Teddy Bridgewater paces Louisville to stunning upset of Florida.
upset	upset_nou	They talk, and Jody being upset with her parents, tries to pressure sex on Kenny.
upset	upset_nou	Becoming guilty when one acts against justice or upset when someone else acts unjustly.
upset	upset_nou	The Boov become astonished at Oh's plan, but Smek becomes upset and reminds everyone that he is the captain.
upset	upset_nou	However this upset and aroused suspicions among the Americans.
upset	upset_nou	Mary Moore and her children were extremely close, and Mary and Marianne were especially upset by John's actions.
upset	upset_nou	In 2002, the 24-year-old Reed challenged Representative Sara Steelman for the 62nd legislative district, winning an upset.
upset	upset_nou	When Lee crossed the river untouched on July 14, Lincoln and Stanton were upset.
upset	upset_nou	The 1993 renewal saw the biggest upset in Breeders' Cup history when the French-based Arcangues won at odds of 133-1.
upset	upset_nou	In a startling upset, Mandell lost the crown when he was KOed by Al Singer in the first round.
upset	upset_nou	Cole's win was something of an upset.
upset	upset_nou	Other resistance welding methods include butt welding, flash welding, projection welding, and upset welding.
upset	upset_nou	"Epstein was upset, but Harrison placated him by saying, ""He may be late, but he'll be very clean."""
upset	upset_nou	However, in an upset, lawmakers chose not Leger as Speaker but New Iberia Republican Taylor Barras.
upset	upset_nou	They were upset that Chiang Kai-shek's rule was a personalistic dictatorship and that the Nationalists had ignored their democratic principles.
upset	upset_nou	"He heads to Berlin, leaving behind an upset Marianna, who tells him not to return (""Paradise"")."
upset	upset_nou	After seeing how upset Susan is about the school, Ben admits that he started the fire.
upset	upset_nou	Seeing how upset Trevor is about this, Paul asks him to join him in his home town of Leeds.
upset	upset_nou	In a surprise upset at the National Championships, Frater was beaten into second place in the 100 m final.
upset	upset_nou	Dellora Gates had long since resigned herself to her husband's all-night poker games, but many times became upset about them.
upset	upset_nou	In a surprising upset, the Knesset elected Katsav, by 63 to 57.
upset	upset_nou	Satan, upset at his injury, demands Death to send him to a hell hospital and ignores Sam entirely.
upset	upset_nou	Upset by the massacre at the bar, Buscemi convinces El Mariachi to give up his quest for blood.
upset	upset_nou	Eventually, JayJay, upset by feeling left out by his friends, decides to commit suicide in a local cavern.
upset	upset_nou	Arizona was nearly the victim of yet another upset, outlasting a 5-game match to Ohio.
upset	upset_nou	Stan is upset that no one cares about Rosie as a person anymore.
upset	upset_nou	Norris is upset about her affair and does not like Brendan.
upset	upset_nou	Resignedly, the upset Baron accepts the romance between his wife and Camille, and the three leave together.
upset	upset_nou	Rictor is upset with the news but forgives Rahne when he learns that she just worries about his soul.
upset	upset_nou	Galway produced a massive upset, beating Galway lifted their first Bob O'Keefe Cup ever.
upset	upset_nou	However, Bart also becomes upset with anti-Springfield sentiments coming from the neighboring town of Shelbyville.
upset	upset_nou	Feinsinger, too, was deeply upset by Wilson's remarks.
upset	upset_nou	Once everyone is gone she is shown to be physically upset by everything just happened.
upset	upset_nou	In addition to the sex scene, the MPAA were also upset with a puppet being eaten alive by sharks.
upset	upset_nou	"We were quite upset but at that time, it was too late to change it."""
upset	upset_nou	The girls, except Mandy, are in the dressing rooms and are upset that they are locked in.
upset	upset_nou	When taking iron supplements, stomach upset and/or darkening of the feces are commonly experienced.
upset	upset_nou	Eve is upset and goes to France to sort out her divorce.
upset	upset_nou	He then comes back saying that he was upset because his wife just left him and he stays for dinner.
upset	upset_nou	Casper became jealous and became very upset, causing him to ruin all Imogen's work making her very upset.
upset	upset_nou	It was the biggest surprise upset of the season with LMOB winning the Sevens and grand slam.
upset	upset_nou	Upset and angry, he leaves and goes on his motorcycle, returning home later that night.
upset	upset_vrb	Dodd sometimes made unusual substitutions, as on a Saturday in Athens when Georgia Tech was about to be upset.
upset	upset_vrb	Several members of the band expressed concern over this version of the song, especially Slash, fearing it would upset Young.
upset	upset_vrb	Under her guidance, he is able to upset Paulie Mitchell in his next fight, pleasing Papa and Julie both.
upset	upset_vrb	At the French Open, Davenport was upset by the 22nd-ranked Dominique Van Roost in three sets in the first round.
upset	upset_vrb	Brock was evidently upset by the news that the conspirators had been shot.
upset	upset_vrb	The memory of her father's death begins to upset her studies and her relationships.
upset	upset_vrb	The first is that you were in a dead end because you upset everyone without satisfying Italy.
upset	upset_vrb	Sinatra became angry during Cohen's explanation and upset the table where Cohen was seated.
upset	upset_vrb	In Houston, previously unbeaten (8-0-1) Rice hosted (6-3-0) Texas Christian (TCU) and was upset, 7-2.
upset	upset_vrb	Scotland by contrast struggled, only managing draws with both opponents and coming close to being upset in both matches.
upset	upset_vrb	She upset Martina Hingis to win the women's singles title at the French Open in 1997.
upset	upset_vrb	Brode said that two years later rock and roll would similarly upset the American nation.
upset	upset_vrb	He upset world #4 Errol Zimmerman at the opening stage, taking a decision.
upset	upset_vrb	These calculations were upset by the disaster of the 2004 Indian Ocean earthquake, which devastated six southern coastal provinces.
upset	upset_vrb	Li and Sun upset the favourites in Taicang.
upset	upset_vrb	Unless stopped at once it is likely to upset the friendly relations existing between Australia and England.
upset	upset_vrb	Ravenel upset even more people after he apologized to mentally handicapped people for comparing them to the NAACP.
upset	upset_vrb	Alcohol should be avoided, particularly as it can upset the stomach.
upset	upset_vrb	In the playoffs, the Rangers were upset by the Syracuse Crunch in the first round.
upset	upset_vrb	The Titans were upset by losing in the first round to the (Greensboro Whirlies) 35 to 41.
upset	upset_vrb	Author Hugh M. Cole mentioned Bouck's platoon in passing, which upset platoon member William James (Tsakanikas).
upset	upset_vrb	In December 2008, the UCR women's basketball team upset the #16-seeded Vanderbilt Commodores.
upset	upset_vrb	It may also upset the balance of aquatic ecosystems and, as a result, of the entire environment of our planet.
upset	upset_vrb	It may also upset the balance of aquatic ecosystems and, as a result, of the entire environment of our planet.
upset	upset_vrb	The best way to protect these original natural assets, if we are not to upset the indigenous communities, is to leave the people in ownership of their land and leave them to continue their own way of life.
uses	uses_nou	Integration enables lean uses of information for the creation of actionable knowledge.
uses	uses_nou	For a time, this device defeated the intent of the Statute of Uses.
uses	uses_nou	For more details of the usage of some of the above verb forms, see Uses of non-finite verbs in English.
uses	uses_nou	This is consistent with the ritual uses of rood lofts being substantially a late medieval development.
uses	uses_nou	The Medicinal Uses of Cannabis and Cannabinoids.
uses	uses_nou	He edited EDU, DEC's newsletter on educational uses of computers, that regularly published instructions for playing computer games on minicomputers.
uses	uses_nou	The campaign aims to educate people on the history and uses of cannabis and pave way for its legalization.
uses	uses_nou	Vesicants have medical uses including wart removal but can be fatal if even small amounts are ingested.
uses	uses_nou	Mass spectrometry has both qualitative and quantitative uses.
uses	uses_nou	Drugs of hallucination: The uses and misuses of lysergic acid diethylamide.
uses	uses_vrb	The husband shows Osama the padlocks he uses on his wives' rooms, reserving the largest for Osama.
uses	uses_vrb	It uses new-technology ballasts to drive 28 1-inch-diameter (25 mm) fluorescent bulbs resulting in a low-power, high-output computer-controlled fixture.
uses	uses_vrb	Line 2 uses four-car trains of class 3400 since summer 2007.
uses	uses_vrb	It features the same specifications as the 1000H, except it uses a 900 MHz Celeron CPU chip.
uses	uses_vrb	Millia uses this as another chance to find Zato.
uses	uses_vrb	It uses Alberti bass and has strong harmonic features.
uses	uses_vrb	The game Puzzle Pirates uses the Elo rating system to determine the standings in the various puzzles.
uses	uses_vrb	Meanwhile, House uses a dead patient's name to obtain Oxycodone pills as a Vicodin replacement drug.
uses	uses_vrb	Written by Imre Poniklo, the song uses a verse-chorus form.
uses	uses_vrb	She is a criminal psychologist who uses rationale to analyze everything.
uses	uses_vrb	This print has 32 pages, size 8.5 x 14 cm and uses Schwabacher typeface.
uses	uses_vrb	He uses mostly a 2007, 6136 Gretsch White Falcon.
uses	uses_vrb	Shock rarely speaks directly, instead he beat-boxes and uses his hands to act out ideas.
uses	uses_vrb	The missile uses a multi-function doppler-monopulse active radar seeker developed by OAO Agat.
uses	uses_vrb	So now Metamath uses the premise of opreq2i.
uses	uses_vrb	He uses a magic mirror to see things at a distance and carries a fan as his weapon.
uses	uses_vrb	The original formulation uses sodium deoxycholate to improve solubility.
uses	uses_vrb	Predictive modeling uses statistics to predict outcomes.
uses	uses_vrb	In his blog and book, Ries uses specific terms to refer to the core lean startup principles.
uses	uses_vrb	For specialty units, FDNY uses a variety of manufacturers.
uses	uses_vrb	The school is located near the Paa-ko Ridge community, and the golf team uses the Paa-ko golf course to practice.
uses	uses_vrb	This lens uses an inner focusing system, powered by a ring type HSM motor.
uses	uses_vrb	This swimming event uses medley swimming as a relay.
uses	uses_vrb	Ring often uses doors and windows as thresholds.
uses	uses_vrb	With all of the Legionnaires having survived, Superboy uses the hypnosis ray to erase Lana's knowledge of his secret identity.
uses	uses_vrb	The Cauer topology uses passive components (shunt capacitors and series inductors) to implement a linear analog filter.
uses	uses_vrb	Poe uses the term shadow in the middle of each stanza.
uses	uses_vrb	"Vulcan API Uses Mantle Technology for OpenGL""."
uses	uses_vrb	Their journaling feature uses a rule-based selection to determine whether an e-mail should or should not be journaled.
uses	uses_vrb	"Labor's 2015 Marriage Equality initiative uses the phrase ""It's Time."
uses	uses_vrb	Tehkan World Cup uses two Zilog Z80C 8-bit CPU microprocessors at 4.608 MHz clock rate for processing.
uses	uses_vrb	Another gag is that she sometimes uses her rear end to attack the Kinclons, which apparently knocks them out cold.
uses	uses_vrb	The starfield effect uses a bug in the Atari 2600 hardware.
uses	uses_vrb	Tess uses an alien power to blank her memory.
uses	uses_vrb	Westlake High School uses a unique grading system called a TMU (Thunder Mastery Unit).
uses	uses_vrb	Line 6 uses 6-car trains of mostly class 8400, however the line still has class 5000's on the line.
uses	uses_vrb	This version uses electric guitars instead of fiddles, though the original lyrics are still performed.
uses	uses_vrb	NSA uses two serial protocols for key fill, DS-101 and DS-102.
uses	uses_vrb	To express past tense negative, Hawaiian Pidgin uses neva (never).
uses	uses_vrb	There is also an older method called Kantorovich iteration that uses Newton's method directly (without the introduction of smoothing operators).
uses	uses_vrb	The axle uses a modified Saginaw 9.5 differential, ring and pinion.
uses	uses_vrb	Amtrak currently uses the former BNSF freight house as the station building, as the main building became unused in 1986.
uses	uses_vrb	The episode uses elements from The Legend of Zelda and The Adventure of Link.
uses	uses_vrb	State schools on the island now uses a two-tier system.
uses	uses_vrb	The Gleaner A85 is a Gleaner combine harvester that uses the C13, and it is considered a class 8 vehicle.
uses	uses_vrb	It uses its ten-foot beak to spear its prey.
uses	uses_vrb	Cooper uses Dean Guitars and EMG-81/85 pickups.
uses	uses_vrb	Particularly significant to the design of the P90 is the small-caliber, high-velocity bottlenecked cartridge it uses.
uses	uses_vrb	This structural system uses combinations of shear walls and frames designed to resist lateral forces.
uses	uses_vrb	The Ashbory uses silicone rubber strings and an acoustic piezo-transducer pickup to create the instrument's tone.
uses	uses_vrb	The Massachusetts State Defense Force uses the Army Combat Uniform and a patrol cap.
uses	uses_vrb	Danish uses the separate reflexive pronoun sig for third person pronouns, and 'selv' to mark intensive.
uses	uses_vrb	The Warlpiri alphabet uses only ordinary letters, with no accent marks.
uses	uses_vrb	Gabe is a genius of technology and uses a handheld.
uses	uses_vrb	The line uses a dedicated fleet of 2-car trains built by Rotem, a member of Hyundai Motor Group.
uses	uses_vrb	Radiology assisted spine surgery uses minimally-invasive procedures.
uses	uses_vrb	The Council of the European Union uses 'Qualified majority voting'.
uses	uses_vrb	Victoria's Secret uses the show to promote and market its goods in high-profile settings.
uses	uses_vrb	Most of the nation uses Burmese units only, although Burmese government web pages in English use imperial and metric units.
uses	uses_vrb	Tibetan uses an alphabet based on an Indic script.
uses	uses_vrb	This article uses the most popular divisions.
uses	uses_vrb	Gout was associated with overindulgence in alcohol and rich food and Hogarth uses it here for that purpose.
uses	uses_vrb	This is based on Linotype's digitization of the typeface; Linotype uses a different name to avoid trademark infringement.
uses	uses_vrb	The series uses real vintage aircraft and re-creates mid-air combat sequences.
uses	uses_vrb	The technology uses engines to generate a primary magnetic field.
uses	uses_vrb	The commune of Grunwald uses the two swords in its coat of arms.
uses	uses_vrb	While Cusanus writes in a Gothic script, Bussi uses a cursive Humanist minuscule.
uses	uses_vrb	The poem consists of 317 verses and uses free strophes of hendecasyllables and septuplets as its meter.
uses	uses_vrb	It uses the plural form as the celebration lasts for a nine-day interval (called the novena) during the Christmas season.
uses	uses_vrb	Handel uses both polyphonic and homophonic settings to illustrate the text best.
uses	uses_nou	Industrial protection, as Mr Rocard pointed out, relates to the application of industrial uses, and we already have well established rules.
uses	uses_nou	This system has obvious uses in the fields of air and sea transport and can also be used in road transport.
uses	uses_nou	Surely we could find better uses for the EUR 230 million or even EUR 290 million, as some want, than promoting this contrived notion of European citizenship.
uses	uses_nou	This system has obvious uses in the fields of air and sea transport and can also be used in road transport.
uses	uses_nou	The uses and applications of the internet and mobile phones have multiplied greatly since they were first introduced.
uses	uses_nou	There are many other potential uses for biogas, however, and we should therefore concentrate efforts on research and development and innovation in order to expand the range of efficient ways of using this resource.
uses	uses_nou	For those particular uses, two-stroke technology is the only viable option.
uses	uses_nou	As regards uses in other areas, there are some key and essential uses and we want to examine them carefully before we move forward with an amendment that originated with me – Amendment No 89 – which asks for an orderly phase-out over a period of time after this directive is brought into force.
uses	uses_nou	As far as minor uses are concerned, Parliament has fought to have the Commission draft proposals in the short term to establish a European fund.
uses	uses_nou	It is an increasingly competitive marketplace: farmers in my constituency of Northern Ireland could find many benefits from looking to alternative uses of their land to create new business opportunities in the production of biofuels.
uses	uses_nou	The rapporteur and the Committee on Agriculture draw attention to the potential for research into new uses of timber.
wind	wind_nou	Siemens Energy to supply wind farm turbines.
wind	wind_nou	He introduced the concept of boundary layer and founded mathematical aerodynamics by calculating air flow in the down wind direction.
wind	wind_nou	As of 2008, Sweden produced 1.6% of electricity with wind power.
wind	wind_nou	It easily becomes naturalized where it is introduced because its seeds are prolifically produced and widely scattered by the wind.
wind	wind_nou	Water-, steam-, horse- or ox- and wind-powered bark mills existed.
wind	wind_nou	By comparison, 15 vessels are used to maintain offshore wind farms in the North Sea.
