homograph	wordid	sentence
protest	protest_nou	The number of attacks rose sharply after the Iraqi army raided a protest camp in Hawija on 23 April 2013.
protest	protest_nou	The 1978 Treetop Protest Site is still accessible today and includes platforms high in the trees.
protest	protest_nou	The acquittal of Mondello on the most serious charges led to further protest marches through Bensonhurst led by Al Sharpton.
protest	protest_nou	On 9 January 2017, McGuiness resigned as deputy First Minister in a protest over the Renewable Heat Incentive scandal.
protest	protest_nou	They conducted frequent voting boycotts in protest.
protest	protest_nou	He also instigated the protest against Indonesia's April Manganang over claims of being a hermaphrodite.
protest	protest_nou	Tens of thousands have learned that protest and marches don't do it.
protest	protest_nou	Midgley resigned from the NILP the following year in protest at Jack Beattie's leadership.
protest	protest_nou	The rally on August 25 marked the protest aspect of the otherwise celebratory.
protest	protest_nou	"Another ""For Fair Elections"" protest was staged on the Novy Arbat street in Moscow."
protest	protest_nou	Smaller groups, maximum 300, have gathered around the state following the February protest.
protest	protest_nou	Later that year, Diokno renounced his claims from the seat amidst the electoral protest filed by Gomez.
protest	protest_nou	He left the Notre Dame in 1969, resigning in protest.
protest	protest_nou	Police refrained from taking action after a group of demonstrators returned to an intact protest site near Government House.
protest	protest_nou	Lisa Fithian is an American political activist and protest organizer.
protest	protest_nou	He stated that this was in protest to politics playing a role in the Games itself.
protest	protest_nou	Ruetz first became known through his photographs of the student protest movement in West Germany.
protest	protest_nou	During the 1960s, the UNC campus was the location of significant political protest.
protest	protest_nou	Charteris, on ordination, said that he had not been a party to the protest: he sympathised with the resolutioners.
protest	protest_nou	Before she died, she stated that it was for personal reasons and was not a protest of the war.
protest	protest_nou	One of the defense lawyers complained that his mail had been monitored, to the protest of the prosecution.
protest	protest_nou	They also distributed fliers explaining the reason of the protest.
protest	protest_nou	It is thought that many unionists voted for Alliance as a protest at Robinson's financial misdealings.
protest	protest_nou	When Pépin and others organized a protest, he found himself physically threatened by organized-crime goons.
protest	protest_nou	On 27 December 2011, a protest against extremism near the Orot Banot school drew 10,000 people.
protest	protest_nou	The case involved an anti-war protest on the campus of Indiana University.
protest	protest_nou	The protest of the league involved picketing and beatings of the Issei.
protest	protest_nou	Paddy Smith resigned on 8 October 1964 in protest at the government's response to certain farming issues.
protest	protest_nou	"While a member of Jeune-Canada, Laurendeau helped organize and spoke at a protest rally titled ""Politicians and Jews""."
protest	protest_nou	In February 1942, the Riverside County Board of Supervisors renewed its protest against exporting local water.
protest	protest_nou	In addition, he had retooled the story to incorporate events leading up to and after his protest.
protest	protest_nou	The Grandmaster ignored a protest against the tax by the Maltese clergy, lodged with Pope Urban VIII.
protest	protest_nou	The Georgian citizens began to demand independence and the country unraveled in massive protest demonstrations.
protest	protest_nou	The protest reaching the army, was sent to Columbia.
protest	protest_nou	Most attacks, or attempted acts, of terrorism in New Zealand have been bombings as a form of protest.
protest	protest_nou	Its isolation was further deepened by boycotts of South African produce in protest at the country's system of Apartheid.
protest	protest_nou	The protest site was removed five times in early July 2013, only to re-establish itself each time within hours.
protest	protest_nou	There was strong international protest, particularly by the British Admirality, as Spain was officially neutral during the First World War.
protest	protest_nou	The protest action near the walls of Cabinet of Ministers.
protest	protest_nou	When it was defeated, Pankhurst led a protest march of 300 women to Parliament Square on 18 November.
protest	protest_nou	The protest march on June 24 started at 18.30 from Oslo Central Station and proceeded around central Oslo.
protest	protest_nou	SCAW handed out an Afghanistan pamphlet during the protest.
protest	protest_nou	Hundreds of people organised a gathering outside the American consulate in Karachi to lodge a protest.
protest	protest_nou	He resigned as chair of the parliamentary commission on foreign relations in protest of this alliance.
protest	protest_nou	"Also in January, Climate Rush staged a ""picnic protest"" at Heathrow airport against the construction of the 3rd runway."
protest	protest_nou	"This edition included McCartney's rare use of swear words in the song ""Big Boys Bickering"", a protest song."
protest	protest_nou	The Kings filed a protest prior to the start of Game One.
protest	protest_nou	Other protest encampments were created and subsequently dismantled by law enforcement.
protest	protest_nou	Everybody Draw Mohammed Day was a protest against those who threatened violence against artists who drew representations of Muhammad.
protest	protest_nou	Anonymous held its third international protest against Scientology on April 12, 2008.
protest	protest_nou	The incident turned into a citywide protest that lasted nine days until May 27 and resulted in the Gwangju massacre.
protest	protest_nou	Erecting improvised street barricades, dubbed guarimbas, has been the most common form of protest, although their use is controversial.
protest	protest_nou	At the time the protest was the largest peace demonstration in more than twenty years.
protest	protest_nou	In 2014 the hotel celebrated the protest with the naming of Merle's Bar.
protest	protest_nou	For Nasir Al-Din Shah, the protest left him both financially handicapped and publicly humiliated.
protest	protest_nou	In Australia, thousands joined protest marches in Adelaide, Melbourne, Brisbane, and Sydney.
protest	protest_nou	"With the song ""Machine Gun"", dedicated to those fighting in Vietnam, this protest of violence is manifest."
protest	protest_nou	This further led to the turn from peaceful protest to violent terrorism.
protest	protest_nou	Moore became, under protest, Garner's replacement, playing Bret Maverick's cousin Beau Maverick in the fourth season of Maverick.
protest	protest_nou	The most common electoral consequences of political alienation are abstention and protest voting.
protest	protest_nou	Plunkett and Hely went further, however, and decided to take action against Larnach and Mudie by preparing a protest.
protest	protest_nou	In 1719 and 1744, the Tyneside keelmen went on strike in protest at this 'overmeasure'.
protest	protest_nou	"We call for the immediate release of those detained for peaceful protest."""
protest	protest_nou	General strikes in protest against the decision began in February 1948.
protest	protest_vrb	Some of Sanders's supporters attempted to protest Clinton's nomination and booed when Sanders called for party unity.
protest	protest_vrb	Somewhere I read that the greatness of America is the right to protest for rights.
protest	protest_vrb	Sudan summoned the Egyptian ambassador to protest at the media coverage of the Sudanese hosting of the match.
protest	protest_vrb	The Progressive Alliance of Liberia called for a peaceful demonstration in Monrovia to protest the proposed price increase.
protest	protest_vrb	However, the UDD said they did not protest against the verdict.
protest	protest_vrb	Those who have dared to protest this were often intimidated and threatened.
protest	protest_vrb	In February, students from Harvard, Radcliffe, and Boston University held a four-day hunger strike to protest the war.
protest	protest_vrb	Subramania Iyer actively supported the cause of India's freedom and used his newspaper to protest British Imperialism.
record	record_nou	By comparison, 423,000 km (262,840 mi) of countryside highways were built or upgraded in 2007, a record high.
record	record_nou	Reginald first appears in the historical record around 1138 when he was a witness on some of his father's charters.
record	record_nou	"We're already getting more radio play than the whole of the last record."""
record	record_nou	Each record of a linked list is often called an 'element' or 'node'.
record	record_nou	The 22 innings bested the previous 21 inning South Atlantic League record.
record	record_nou	Olwine shares the major league baseball record for most games pitched without a win, at 80.
record	record_nou	"The earliest surviving record referring to Germani is Julius Caesar's account of the Gallic War, the ""Commentarii de Bello Gallico""."
record	record_nou	The record listed here represents the one given on his official website & Sherdog profile.
record	record_nou	He ended the tournament with a 10-5 record and was awarded the special prize for Fighting Spirit.
record	record_nou	As a record producer, he captured the work of dozens of legendary jazz innovators.
record	record_nou	Since the release of his mixtape, the record has been downloaded over one million times.
record	record_nou	Isota Records is an independent record label operated out of Oakland, California.
record	record_nou	The winning time 1:11.0 was a new course record for a two-year-old.
record	record_nou	Lame-O Records is an independent record label based in Philadelphia, Pennsylvania.
record	record_nou	The film performed exceptionally well overseas, collecting record figures unheard of for a heroine-oriented film.
record	record_nou	The Yale Record documented the creation of the first American football championship.
record	record_nou	At Yale, he was on the editorial staff of campus humor magazine The Yale Record.
record	record_nou	At the end of his career, he held the Hurricanes' record for career touchdowns with 33.
record	record_nou	For the 2016-17 school year, Pennsylvania increased its public education spending to a record high of $5,895 billion.
record	record_nou	"In 1958, he recorded a rockabilly record, ""The New Raunchy""/""I'll Get by Somehow"" for Decca under the name Shady Wall."
record	record_nou	Velocity of Sound is a record label formed in Pittsburgh, Pennsylvania, USA in 1999 by Darren Little and Todd Stoll.
record	record_nou	He now produces under his own record label, Bakerloo.
record	record_nou	However the record company insisted on using the T. Rex name on the cover.
record	record_nou	Dipanda made her first record with guitar player Jeannot Hens.
record	record_nou	Additionally, a record was made in late 2008.
record	record_nou	HIM got also a gold record in the USA in 2006.
record	record_nou	They were active between the wars and built several of the famous land speed record breaking cars of the day.
record	record_nou	"Batley's first record ""Starry Eyed"" was released in February 1960, but was not a success."
record	record_nou	The first prize was a record deal with Hot Records.
record	record_nou	The fastest lap time gets captured for the record book just like in the other modes of the game.
record	record_nou	Extremes outside the period of record include a discharge of on December 4, 1861, and on February 4, 1890.
record	record_nou	In 2012 she launched her own record label entitled Swash Music.
record	record_nou	In a four-season career, Costello posted an 11-6 record with a 2.97 ERA and four saves in 119 games pitched.
record	record_nou	He tells of how he used his first savings to buy his first Elvis record at the age of 7.
record	record_nou	It was this song and that song about my brothers and a couple of songs that didn't make the record.
record	record_nou	George is the brother of renowned DJ and record producer John Digweed.
record	record_nou	She holds the Canadian national record in the butterfly over the 50 m in the short course.
record	record_nou	"Scott Yanow of Allmusic stated, ""Sonny Stitt and Red Holloway make a perfect team on this exciting jam session record."
record	record_nou	He also enlisted record producer Ed Freeman who had produced Don McLean's best selling album American Pie the previous year.
record	record_nou	The record of known occurrences therefore may poorly reflect the actual extent of the species distribution.
record	record_nou	The hospital's archives, including early patient admission papers, are held at West Sussex Record Office in Chichester.
record	record_nou	Holland broke the team record on September 26 with his save against the Chicago White Sox.
record	record_nou	While unofficial, this is believed by many to be a national record.
record	record_nou	He also runs Ecstatic Yod, a record label and shop based in Florence, Massachusetts.
record	record_nou	Rogers held the record until 2003, when then 70-year-old Willie Nelson became the oldest artist to have a No.
record	record_nou	He is also a record producer for a number of musical projects.
record	record_nou	"In 2000, Slovenian record label Taped Pictures released a various artists compilation featuring the band's song ""Mala, mala""."
record	record_nou	The 1974 team was ranked at 10th in the nation, and featured a school record 22-game winning streak.
record	record_nou	The 42 point margin of victory is a bowl game record.
record	record_nou	He has also been awarded a record four Player of the Year titles: 1999, 2001, 2002, and 2003.
record	record_nou	The game occurred before a record crowd of 63,442 at Doak Campbell Stadium.
record	record_nou	Musicraft Records was a record company and label established in 1937 in New York City.
record	record_nou	Pierrefonds Airport on Réunion recorded just 18 mm (0.71 in) of rainfall from November to January, a record minimum.
record	record_nou	The first known record of the chapel dates from between 1220 and 1227.
record	record_nou	If two players had an identical record then the result in their match determined their positions.
record	record_nou	The single was released on limited edition vinyl and as a digital download on London based independent record label 'Tape'.
record	record_nou	"In 2002, Sammel released a remastered version in CD and 10"" (25 cm) vinyl record (LP), catalogue number 0650410."
record	record_nou	His 1,186 receiving yards in 1998 stands as the Southern Mississippi single-season receiving yardage record.
record	record_nou	There were a record 15 entries for the Championship.
record	record_nou	"His final UK chart record was ""Better Get Ready For Love"" which reached #53 in May 1974."
record	record_nou	One of the first British athletes to throw the discus, he set a British record in 1908.
record	record_nou	It was released in 1981 by record label Beggars Banquet.
record	record_nou	Six thousand fans were at the Riverside, a record which is still held today for an away support at Middlesbrough.
record	record_nou	After finishing third in The X Factor in 2008, Quigg was signed by record label RCA Records.
record	record_nou	In 2006, the record label behind their US presence, What Are Records?
record	record_nou	Rotterdam records was a Dutch record label begun in 1992.
record	record_nou	During the 2014 event, Formula 3 driver Simon Hodge set a new lap record for the circuit of 2:02.6701.
record	record_nou	When Xiaomi releases their new items, they make the shortest time record every time they sell the new item.
record	record_nou	The album is his first release on Blue Swan Records since departing with his previous record label Equal Vision Records.
record	record_nou	His 144 points last season broke the record of 138 that he had set the previous season.
record	record_vrb	He also became the first Seahawks receiver to record 1,000 receiving yards since 2007.
record	record_vrb	They record annually at Mitch Easter's Fidelitorium in North Carolina.
record	record_vrb	The band then later returned to Sticky Studios to record their first full album This Life.
record	record_vrb	"In 2012 Nate teamed up with Manchester duo HeavyFeet to record the hit single ""Back Foot""."
record	record_vrb	In 2005, Robinson rejoined En Vogue for a tour, but departed from the group before they could record another album.
record	record_vrb	The original multi-channel recorders could only record all tracks at once.
record	record_vrb	Some ancient authors record that the city was also called simply Hya.
record	record_vrb	The fault sets merge southward to form the Foggy Dew fault zone where mylonites record oblique dextral-normal slip (down-to-E).
record	record_vrb	Two black women approached Witness 102, mobile phones set to record, asking him to recount what he had witnessed.
record	record_vrb	Kristofferson, impressed with Goodman, introduced him to Paul Anka, who brought Goodman to New York to record some demos.
record	record_nou	Matter of fact I  heard that I  heard that some of the information uh is prevented from reaching the jury like uh mitigating circumstances or or preceding uh criminal record or things of this nature that
record	record_nou	And you know this area where record retention is there s only a few people that work there
record	record_nou	And he s got this clean record
record	record_nou	Um one of the remarkable things about the weather in the summertime here is that quite often the average daytime high of say ninety nine degrees is within five or six degrees of the all time record high
record	record_nou	And they said the record showed I served
record	record_nou	But I mean uh Baltimore has uh an all time record for the number of deaths so far this year
record	record_nou	And then you had fifteen days while they checked to see if you had any kind of criminal record before that you could pick up the gun you were purchasing
record	record_nou	Actually I mean I like using credit cards for everything but just paying off the bills because that way it s a record of everything
record	record_nou	Well actually I m I m I  heard on the news that we uh will be setting a record here in the state of Texas for the uh large amounts of rain and moisture we  had this year that it s going to break all kind of records that were set set set back since nineteen thirty two
record	record_nou	Let me ask by the way just for the record
record	record_nou	And you see seventy  a a lot at at the stores a a at record stores
record	record_nou	I think there s a check for  felonies on your record
record	record_nou	So I think it is probably better to have some sort of a a at least a record
record	record_nou	That that whole record was pretty good
record	record_nou	He s a record collector and a hot wheels collector
record	record_nou	Since I have pretty much kept my record books for the last fifteen years I guess I can go back and look
record	record_nou	When uh I was at t I the first year or so we were sent out to our record retention facility to look through two thousand boxes
record	record_nou	He got a bonus record
record	record_nou	Well the problem is most of the record players now will not play them because you have to have that needle that uh particular kind of needle
record	record_nou	And then he came out with uh see for example his his record like no jacket required
record	record_vrb	Sometimes it s better just to tape record both of them and then watch it all in one
record	record_vrb	I did n't want to interfere with whatever they  trying to record
record	record_vrb	And they record it
record	record_vrb	And now you  singing all this stuff that does n't matter what you what you sing or what you record
recount	recount_nou	Riley's victory was controversial, and caused many commentators to recall the Florida election recount of 2000.
recount	recount_nou	Tim continues to work on films, the latest being The Year of Getting to Know Us and HBO's Recount.
recount	recount_nou	The result of the recount would be used as evidences in the lawsuits.
recount	recount_nou	During the recount it was determined that 1,375 WA Senate ballot papers could not be located.
recount	recount_nou	After a lengthy recount Thompson lost the general election to Mark Grisanti.
recount	recount_nou	However, since Obama already won the election, there had been no indications to suggest that he would request a recount.
recount	recount_nou	Immediately following the election Stevenson filed a motion with the Illinois Supreme Court for a state paid recount.
recount	recount_nou	However a recount was held and Stevenson gained five more votes for a total of 601.
recount	recount_nou	The Florida recount was stopped a few weeks later by the U.S. Supreme Court.
recount	recount_nou	Buzzi's slim margin of victory led to a recount and a judicial injunction against results in six precincts.
recount	recount_nou	He represented James Florio during the recount for the 1981 gubernatorial election.
recount	recount_nou	McLean was personally defeated in by New Democrat Peter Burtniak, after a recount, by 41 votes.
recount	recount_nou	After demanding a recount, West finally conceded the election to Murphy on November 20, 2012.
recount	recount_nou	Ian Cole was elected as his replacement at a recount on 27 April 1974.
recount	recount_nou	Because of this, losing candidate Lorene Coates asked for a recount.
recount	recount_nou	Republican candidate Albert Howard also requested a recount in the Republican primary.
recount	recount_nou	After a recount, Gingrich prevailed by 980 votes, with a 51% to 49% result.
recount	recount_nou	Ian Braid was elected as his replacement at a recount on 14 July 1975.
recount	recount_nou	On November 30, 2016, the North Carolina State Board of Elections ordered a recount of certain votes in Durham County.
recount	recount_nou	Nevada's partial-recount was completed December 8, finding no significant discrepancies.
recount	recount_nou	In that case, the candidate would likely demand a recount of the votes or other investigations into the alleged fraud.
recount	recount_nou	The vote was so close that a recount was performed, and ballots were carefully scrutinized.
recount	recount_nou	The recount began on January 16, 2008 after New Hampshire Secretary of State Bill Gardner received $27,000 from Kucinich.
recount	recount_nou	The following day it was announced that the recount resulted in another tie.
recount	recount_nou	The recount confirmed the result, but by a narrower margin.
recount	recount_nou	The ballots are then transported back to the Returning Officer for the electorate for a mandatory recount.
recount	recount_nou	Case won the recount by 3,507 votes.
recount	recount_nou	He was defeated in 1913 but returned in a recount following the death of John Davies in 1914.
recount	recount_nou	The recount was to be completed by 7 p.m. on December 5.
recount	recount_nou	Some party members were concerned that a recount would damage the public perception of the Libertarian party.
recount	recount_nou	In 1965 he initially appeared to have won, but a recount showed that he had lost by 21 votes.
recount	recount_nou	Peter Inverso won't seek recount in 14th District election loss to Sen.
recount	recount_nou	Ingham County was the first county to complete their recount.
recount	recount_nou	Immediately after the election, a recount was ordered by the Guam Election Commission.
recount	recount_nou	The Secretary of State issued the order for a recount on Monday, December 6.
recount	recount_nou	The Court appointed the Deputy-Marshall to conduct a recount.
recount	recount_nou	On 11 December, in an unprecedented decision the Constitutional Court decided to recount all 138,476 invalid votes.
recount	recount_nou	Salmon requested a recount, and on December 21, 2006, he was declared the winner by a margin of 102 votes.
recount	recount_nou	Jay Love unlikely to seek recount in 2nd District loss to Bobby Bright.
recount	recount_nou	After a recount, he won by eight votes.
recount	recount_nou	Pennsylvania Republicans demanded a hand recount, which ended on December 22 with Mcilivaine Smith being officially certified as the winner.
recount	recount_nou	However a recount resulted in a tie with both Bezanson and Tidman receiving 3735 votes.
recount	recount_nou	However, Lukaszuk appealed the recount three times, to the Alberta Court of Appeals, disputing a number of rejected ballots.
recount	recount_nou	After the certification, Obenshain requested a recount, which began on December 16.
recount	recount_nou	More recently, the county acquired national attention during the 2000 presidential election, when a controversial recount occurred.
recount	recount_nou	But the near stalemate in Minnesota led to a recount that was settled only on June 30, 2009.
recount	recount_nou	He represented Thomas Kean during the recount for the 1981 gubernatorial election.
recount	recount_nou	The first independent recount of undervotes was conducted by the Miami Herald and USA Today.
recount	recount_nou	Harry Holgate was elected as his replacement at a recount on 29 July 1974.
recount	recount_nou	However, a recount resulted in the result being reversed, with Hugh Valentine being elected.
recount	recount_nou	The result of the election was not changed through the recount, as no serious errors were determined.
recount	recount_nou	So far, only in the gubernatorial elections of 1980 and 2004 has a recount taken place.
recount	recount_nou	Coleman declared himself the victor, and suggested that Franken waive his right to a recount.
recount	recount_nou	Bennett was subsequently declared the winner after a judicial recount.
recount	recount_nou	As the margin was within the 2% range, there was a recount.
recount	recount_nou	The beneficiary of the recount, as determined by the High Court on 10 March 2017, was Culleton's brother-in-law, Peter Georgiou.
recount	recount_nou	Kloppenburg requests recount in state Supreme Court raceProsser wins recount in Wisconsin Supreme Court raceNate Silver (2011-04-08).
recount	recount_nou	In a recount, Baker was declared the winner by 266 votes, but Smith appealed to the Cherokee Supreme Court.
recount	recount_vrb	The later five books recount previously unrecorded adventures from her original three visits.
recount	recount_vrb	Tours of the prison show aspects of prison life and recount successful and attempted escapes.
recount	recount_vrb	There, Adams agreed to recount his story in exchange for finances and security to travel home to New York.
recount	recount_vrb	About two years after the war, Aanenson met a new neighbor who started to recount the story.
recount	recount_vrb	They frequently recount stories used in wayang.
recount	recount_vrb	Interpretative kiosks recount the history and a photograph of what was on that particular site more than a century ago.
recount	recount_vrb	Chandu has to recount only losses in his life, as Aromal ensures his sister is not married to Chandu.
recount	recount_vrb	But Doreen and Rene survived to recount their adventures.
recount	recount_vrb	The events of the late afternoon and evening hours are difficult to recount.
recount	recount_vrb	In many police stations, he did in fact recount false assaults.
recount	recount_vrb	Always ready to welcome visitors, despite his frailty, he would recount his prison experiences without bitterness.
recount	recount_vrb	Many veterans can recount a conversion day or C-Day.
recount	recount_vrb	In the morning, Eli asked Samuel to honestly recount to him what he had been told by the Lord.
recount	recount_vrb	In Rupe's recount of this injury, he believes it happened in 1986 but he is in error.
recount	recount_vrb	In 1850, he published his first book, the California Sketches that recount his skeptical observations of the Gold Rush.
recount	recount_vrb	The Lavender Scare, directed by Josh Howard, was a documentary planned to recount the events of the Lavender Scare.
recount	recount_vrb	It is also a recount of the author's personal journey from disliking spiders to being fascinated by them.
recount	recount_vrb	Ethnohistoric sources recount the process of prismatic blade production.
recount	recount_vrb	Audiovisual materials and multimedia charts recount the history of the bridge's construction.
recount	recount_vrb	It is said that every Shia clerical family of note in Iraq had tales of torture and murder to recount.
recount	recount_vrb	"Mercedes (Amber Riley) and Sam (Chord Overstreet) separately recount their summer relationship to their friends, singing ""Summer Nights""."
recount	recount_vrb	History does not recount any incidents of cholera until the 19th century.
separate	separate_adj	Westisle receives its students from two separate intermediate schools, Merritt E. Callaghan Intermediate School and Hernewood Intermediate School.
separate	separate_adj	The station consists of two separate sections, one for each line, at the same level and 150 metres apart.
separate	separate_adj	He was transferred to command the 56th Army (initially a separate army) in late October.
separate	separate_adj	In this stream there are two targets, each of which requires a separate response.
separate	separate_adj	Twello was a separate municipality until 1818, when it was merged with Voorst.
separate	separate_adj	Subsequently, molecular phylogenetic studies demonstrated that Griffineae was a distinct and separate tribe.
separate	separate_adj	Harbor security was maintained by a completely separate command chain and did not operationally involve the port commander.
separate	separate_adj	There is a separate Governing Council consisting of academia and corporate leaders to advise the Board of Management.
separate	separate_adj	In the third form, class sizes are made smaller for the Sciences as three separate science courses are offered.
separate	separate_adj	Polaris began releasing promotional split seven-inch singles beginning in 2012 which were separate from the souvenir program guides.
separate	separate_adj	They later ruled if two separate inserts were used, it would conform to the rules.
separate	separate_adj	Works of certain international organisations also qualify for protection under separate provisions in the 1988 Act.
separate	separate_adj	"The Auto Academy still maintains its separate residence on Hanson St. and the ""old"" main building still sits unoccupied."
separate	separate_adj	As is tradition, the mosque has separate entrances and rooms for men and women.
separate	separate_adj	It also issued separate guidelines for foreign-funded payment institutions.
separate	separate_adj	It had separate Tx and Rx antennas, combined in Type 279M to single antenna operation.
separate	separate_adj	Separate parking fees must be paid for the park and the falls.
separate	separate_adj	It was considered a separate service from special delivery.
separate	separate_adj	Modern molecular evidence supports the recognition of Phaeonematoloma as an independent genus separate from Hypholoma and Pholiota.
separate	separate_adj	It has 19 separate general population housing units with 596 dormitory beds and 897 confined cell beds.
separate	separate_adj	He claimed they served as, and promoted, exactly the type of separate abolitionism he was fighting against.
separate	separate_adj	The DuPage Airport Authority owns 2,800 acres (1,100 ha) and operates four separate business units.
separate	separate_adj	Ambushed and aggressively attacked, these two companies were also pinned down in separate enclaves by the early afternoon.
separate	separate_adj	They have been classified as a separate phylum, Pogonophora, or as two phyla, Pogonophora and Vestimentifera.
separate	separate_adj	The European Community originally consisted of three separate Communities founded by treaty.
separate	separate_adj	The elementary school was last given separate accountability ratings in 2007.
separate	separate_adj	Molecular analyses have confirmed their identity as separate species and breeding experiments have shown that they do not produce hybrids.
separate	separate_adj	The wheel was sprung and had its own wheel housing, separate from the internal fuselage space.
separate	separate_adj	Jamia Nadwiyya is a residential campus having separate hostel facility for both boys and girls.
separate	separate_adj	Leftist uprisings and/or a separate peace by these States were feared.
separate	separate_adj	Traditionally, they have been divided into eleven separate series:Maynard's Reports, temp.
separate	separate_adj	"Avoca came from the Indian word, ""where separate waters come together""."
separate	separate_adj	Since 2008, four editions of two separate events have been organized each year.
separate	separate_adj	Over the years, there were three separate Methodist churches located within North Augusta.
separate	separate_adj	People from Our Lady's Nativity parish also have their own identity separate from people in the Confey parish.
separate	separate_adj	Originally specialising in eyewear, Arckiv eventually became a menswear label in 2010 after its eyewear division became a separate company.
separate	separate_adj	Separate local government began in 1890 when the Scunthorpe local board of health was formed.
separate	separate_adj	It is famous for its Italian Romanesque Revival architecture with a separate campanile (bell tower) and for its scenic location.
separate	separate_adj	The Institutes of the Law of Nations: a Treatise of the Jural Relations of Separate Political Communities.
separate	separate_adj	Other designs are three piece, the spindle is separate, but the bearing cups incorporate cheaply replaceable standard cartridge bearing units.
separate	separate_adj	In modern homes outside of France, such separate toilets typically contain a sink.
separate	separate_adj	In the 1990s, the M.A. programs usually lasting 5 years were replaced by separate 3-year bachelor's and 2-year master's programs.
separate	separate_adj	Voters were asked whether they approved of nine separate proposed amendments to the constitution, all of which were approved.
separate	separate_adj	The Channel Islands fall into two separate self-governing bailiwicks, the Bailiwick of Guernsey and the Bailiwick of Jersey.
separate	separate_adj	Lebel J rejected the lower courts' treatment of each claim in a patent as a separate invention.
separate	separate_adj	Most residents still consider it to have an identity separate from the rest of Pyeongtaek City.
separate	separate_adj	Through the early years of GAA in Drom and Inch, at times each side of the parish fielded separate teams.
separate	separate_adj	"Joy in the stage version:""See yourself in the mirror, you're separate from yourself."
separate	separate_adj	It became a separate civil parish in 1866.
separate	separate_adj	Oudheusden was a separate municipality until 1935, when it became part of Drunen.
separate	separate_adj	The purpose of a separate court is that its purpose is socio-legal reformation but not punishment.
separate	separate_adj	The papyrus contains 35 separate paragraphs relating to women's health, such as gynaecological diseases, fertility, pregnancy, and contraception.
separate	separate_adj	The company was formed as a separate entity in August 2006 under the leadership of president and CEO Michimasa Fujino.
separate	separate_adj	The documentation is maintained in a filing system separate from the SVS.
separate	separate_adj	However, there are separate rules applied to most banks.
separate	separate_adj	There is a high school for girls and a separate high school for boys.
separate	separate_adj	The station consists of three separate island platforms serving two tracks for each respective line.
separate	separate_adj	The school also has a separate junior wing for classes up to 5th standard.
separate	separate_adj	His numerous writings (seventy-six separate treatises) are for the most part historical studies on his own and other monasteries.
separate	separate_adj	They also approached soldiers before blowing themselves up in two separate attacks.
separate	separate_adj	In 1965, the Armed Forces Maintenance Corps (AFMC) was disbanded and broken up into three separate services.
separate	separate_adj	Permanent Me decided in March 2008 to disband go their separate ways.
separate	separate_adj	The tram is made up of four sections mounted on separate trucks, and alternate with three suspended sections.
separate	separate_adj	As The Woogie grew in popularity, the decision was made to create a separate event based on the stage.
separate	separate_adj	Laagblokland was a separate municipality between 1817 and 1857, when it merged with Ottoland.
separate	separate_adj	Ogilvy & Mather continued to operate D-A-Y as a separate division until 1988.
separate	separate_adj	Malappuram became a separate district in 1969.
separate	separate_adj	This has already yielded separate, complementary standards for symmetric multiprocessing, namely OpenMP.
separate	separate_adj	The school was opened in 1941 and originally consisted of two separate single sex secondary modern schools.
separate	separate_adj	Georgia 4-H has 5 separate 4-H Centers each with its own camping program.
separate	separate_adj	Salar Masud established his headquarters at Satrikh, and dispatched separate forces to capture Bahraich, Gopamau and Benares.
separate	separate_adj	While numerous 6502-based processors could do bank switching, they did this via separate logic.
separate	separate_adj	Three receivers would be used, each sending its output to a separate electron gun, aimed at its colored phosphor.
separate	separate_adj	Changes were made at ABC/ESPN for 1999, as the networks created separate crews for their IRL and CART broadcasts.
separate	separate_adj	It consists of the originally separate villages of Ober- and Unter-Berikon.
separate	separate_vrb	She also tries to separate Rian and Carol, who fall in love for each other.
separate	separate_vrb	"This kind of cortex, favoring more local connections between adjacent cortical regions, ""dismantles the world around us to separate representations."
separate	separate_vrb	The runic inscription does not separate the words from each other and the runes are short-twig runes.
separate	separate_vrb	Stationing 10,000 troops to separate American Indians and frontiersmen was one role.
separate	separate_vrb	There he falls prey to a scheming widow, and he and his wife separate.
supplement	supplement_nou	Pearson has patents in the area of oil shale and tar sands recovery, lasers, holography and supplement formulations.
supplement	supplement_nou	Punctuation marks are to be used as shown in supplement two.
supplement	supplement_nou	"Although retired, the supplement described Field as ""Inspector Field,"" implying that he was still active in the force."
supplement	supplement_nou	These include Harpers, Times Literary Supplement, The Spectator, London Review of Books, The Nation, New Statesman and Society.
supplement	supplement_nou	"Neil Philip in the Times Literary Supplement called Eva ""one of the better books of a first-rate writer."
supplement	supplement_nou	In May, 1998, Gobar Times was first published as a supplement to DTE.
supplement	supplement_nou	It was published as a quarterly supplement in Xtra!
supplement	supplement_nou	Helm is described as one of the good deities that celestials can serve in the supplement Warriors of Heaven (1999).
supplement	supplement_nou	He is a semi-regular on Sky Sports 1's Sunday Supplement.
supplement	supplement_nou	Gray wrote a Supplement to the Pharmacopoeia, published in 1818 with several subsequent editions.
supplement	supplement_nou	The hell hound was introduced to the game in its first supplement, Greyhawk (1975).
supplement	supplement_nou	Tetrabasic zinc chloride (Simonkolleite), a zinc hydroxy mineral, is a new form of zinc nutrition supplement for animals.
supplement	supplement_nou	It later added a half tone broadsheet supplement in 1902.
supplement	supplement_nou	Southern Fulton School District received a $462,766 supplement for special education services in 2010.
